ts_code,trade_date,adj_factor
600696.SH,20240417,3.304
600696.SH,20240416,3.304
600696.SH,20240415,3.304
600696.SH,20240412,3.304
600696.SH,20240411,3.304
600696.SH,20240410,3.304
600696.SH,20240409,3.304
600696.SH,20240408,3.304
600696.SH,20240403,3.304
600696.SH,20240402,3.304
600696.SH,20240401,3.304
600696.SH,20240329,3.304
600696.SH,20240328,3.304
600696.SH,20240327,3.304
600696.SH,20240326,3.304
600696.SH,20240325,3.304
600696.SH,20240322,3.304
600696.SH,20240321,3.304
600696.SH,20240320,3.304
600696.SH,20240319,3.304
600696.SH,20240318,3.304
600696.SH,20240315,3.304
600696.SH,20240314,3.304
600696.SH,20240313,3.304
600696.SH,20240312,3.304
600696.SH,20240311,3.304
600696.SH,20240308,3.304
600696.SH,20240307,3.304
600696.SH,20240306,3.304
600696.SH,20240305,3.304
600696.SH,20240304,3.304
600696.SH,20240301,3.304
600696.SH,20240229,3.304
600696.SH,20240228,3.304
600696.SH,20240227,3.304
600696.SH,20240226,3.304
600696.SH,20240223,3.304
600696.SH,20240222,3.304
600696.SH,20240221,3.304
600696.SH,20240220,3.304
600696.SH,20240219,3.304
600696.SH,20240208,3.304
600696.SH,20240207,3.304
600696.SH,20240206,3.304
600696.SH,20240205,3.304
600696.SH,20240202,3.304
600696.SH,20240201,3.304
600696.SH,20240131,3.304
600696.SH,20240130,3.304
600696.SH,20240129,3.304
600696.SH,20240126,3.304
600696.SH,20240125,3.304
600696.SH,20240124,3.304
600696.SH,20240123,3.304
600696.SH,20240122,3.304
600696.SH,20240119,3.304
600696.SH,20240118,3.304
600696.SH,20240117,3.304
600696.SH,20240116,3.304
600696.SH,20240115,3.304
600696.SH,20240112,3.304
600696.SH,20240111,3.304
600696.SH,20240110,3.304
600696.SH,20240109,3.304
600696.SH,20240108,3.304
600696.SH,20240105,3.304
600696.SH,20240104,3.304
600696.SH,20240103,3.304
600696.SH,20240102,3.304
600696.SH,20231229,3.304
600696.SH,20231228,3.304
600696.SH,20231227,3.304
600696.SH,20231226,3.304
600696.SH,20231225,3.304
600696.SH,20231222,3.304
600696.SH,20231221,3.304
600696.SH,20231220,3.304
600696.SH,20231219,3.304
600696.SH,20231218,3.304
600696.SH,20231215,3.304
600696.SH,20231214,3.304
600696.SH,20231213,3.304
600696.SH,20231212,3.304
600696.SH,20231211,3.304
600696.SH,20231208,3.304
600696.SH,20231207,3.304
600696.SH,20231206,3.304
600696.SH,20231205,3.304
600696.SH,20231204,3.304
600696.SH,20231201,3.304
600696.SH,20231130,3.304
600696.SH,20231129,3.304
600696.SH,20231128,3.304
600696.SH,20231127,3.304
600696.SH,20231124,3.304
600696.SH,20231123,3.304
600696.SH,20231122,3.304
600696.SH,20231121,3.304
600696.SH,20231120,3.304
600696.SH,20231117,3.304
600696.SH,20231116,3.304
600696.SH,20231115,3.304
600696.SH,20231114,3.304
600696.SH,20231113,3.304
600696.SH,20231110,3.304
600696.SH,20231109,3.304
600696.SH,20231108,3.304
600696.SH,20231107,3.304
600696.SH,20231106,3.304
600696.SH,20231103,3.304
600696.SH,20231102,3.304
600696.SH,20231101,3.304
600696.SH,20231031,3.304
600696.SH,20231030,3.304
600696.SH,20231027,3.304
600696.SH,20231026,3.304
600696.SH,20231025,3.304
600696.SH,20231024,3.304
600696.SH,20231023,3.304
600696.SH,20231020,3.304
600696.SH,20231019,3.304
600696.SH,20231018,3.304
600696.SH,20231017,3.304
600696.SH,20231016,3.304
600696.SH,20231013,3.304
600696.SH,20231012,3.304
600696.SH,20231011,3.304
600696.SH,20231010,3.304
600696.SH,20231009,3.304
600696.SH,20230928,3.304
600696.SH,20230927,3.304
600696.SH,20230926,3.304
600696.SH,20230925,3.304
600696.SH,20230922,3.304
600696.SH,20230921,3.304
600696.SH,20230920,3.304
600696.SH,20230919,3.304
600696.SH,20230918,3.304
600696.SH,20230915,3.304
600696.SH,20230914,3.304
600696.SH,20230913,3.304
600696.SH,20230912,3.304
600696.SH,20230911,3.304
600696.SH,20230908,3.304
600696.SH,20230907,3.304
600696.SH,20230906,3.304
600696.SH,20230905,3.304
600696.SH,20230904,3.304
600696.SH,20230901,3.304
600696.SH,20230831,3.304
600696.SH,20230830,3.304
600696.SH,20230829,3.304
600696.SH,20230828,3.304
600696.SH,20230825,3.304
600696.SH,20230824,3.304
600696.SH,20230823,3.304
600696.SH,20230822,3.304
600696.SH,20230821,3.304
600696.SH,20230818,3.304
600696.SH,20230817,3.304
600696.SH,20230816,3.304
600696.SH,20230815,3.304
600696.SH,20230814,3.304
600696.SH,20230811,3.304
600696.SH,20230810,3.304
600696.SH,20230809,3.304
600696.SH,20230808,3.304
600696.SH,20230807,3.304
600696.SH,20230804,3.304
600696.SH,20230803,3.304
600696.SH,20230802,3.304
600696.SH,20230801,3.304
600696.SH,20230731,3.304
600696.SH,20230728,3.304
600696.SH,20230727,3.304
600696.SH,20230726,3.304
600696.SH,20230725,3.304
600696.SH,20230724,3.304
600696.SH,20230721,3.304
600696.SH,20230720,3.304
600696.SH,20230719,3.304
600696.SH,20230718,3.304
600696.SH,20230717,3.304
600696.SH,20230714,3.304
600696.SH,20230713,3.304
600696.SH,20230712,3.304
600696.SH,20230711,3.304
600696.SH,20230710,3.304
600696.SH,20230707,3.304
600696.SH,20230706,3.304
600696.SH,20230705,3.304
600696.SH,20230704,3.304
600696.SH,20230703,3.304
600696.SH,20230630,3.304
600696.SH,20230629,3.304
600696.SH,20230628,3.304
600696.SH,20230627,3.304
600696.SH,20230626,3.304
600696.SH,20230621,3.304
600696.SH,20230620,3.304
600696.SH,20230619,3.304
600696.SH,20230616,3.304
600696.SH,20230615,3.304
600696.SH,20230614,3.304
600696.SH,20230613,3.304
600696.SH,20230612,3.304
600696.SH,20230609,3.304
600696.SH,20230608,3.304
600696.SH,20230607,3.304
600696.SH,20230606,3.304
600696.SH,20230605,3.304
600696.SH,20230602,3.304
600696.SH,20230601,3.304
600696.SH,20230531,3.304
600696.SH,20230530,3.304
600696.SH,20230529,3.304
600696.SH,20230526,3.304
600696.SH,20230525,3.304
600696.SH,20230524,3.304
600696.SH,20230523,3.304
600696.SH,20230522,3.304
600696.SH,20230519,3.304
600696.SH,20230518,3.304
600696.SH,20230517,3.304
600696.SH,20230516,3.304
600696.SH,20230515,3.304
600696.SH,20230512,3.304
600696.SH,20230511,3.304
600696.SH,20230510,3.304
600696.SH,20230509,3.304
600696.SH,20230508,3.304
600696.SH,20230505,3.304
600696.SH,20230504,3.304
600696.SH,20230428,3.304
600696.SH,20230427,3.304
600696.SH,20230426,3.304
600696.SH,20230425,3.304
600696.SH,20230424,3.304
600696.SH,20230421,3.304
600696.SH,20230420,3.304
600696.SH,20230419,3.304
600696.SH,20230418,3.304
600696.SH,20230417,3.304
600696.SH,20230414,3.304
600696.SH,20230413,3.304
600696.SH,20230412,3.304
600696.SH,20230411,3.304
600696.SH,20230410,3.304
600696.SH,20230407,3.304
600696.SH,20230406,3.304
600696.SH,20230404,3.304
600696.SH,20230403,3.304
600696.SH,20230331,3.304
600696.SH,20230330,3.304
600696.SH,20230329,3.304
600696.SH,20230328,3.304
600696.SH,20230327,3.304
600696.SH,20230324,3.304
600696.SH,20230323,3.304
600696.SH,20230322,3.304
600696.SH,20230321,3.304
600696.SH,20230320,3.304
600696.SH,20230317,3.304
600696.SH,20230316,3.304
600696.SH,20230315,3.304
600696.SH,20230314,3.304
600696.SH,20230313,3.304
600696.SH,20230310,3.304
600696.SH,20230309,3.304
600696.SH,20230308,3.304
600696.SH,20230307,3.304
600696.SH,20230306,3.304
600696.SH,20230303,3.304
600696.SH,20230302,3.304
600696.SH,20230301,3.304
600696.SH,20230228,3.304
600696.SH,20230227,3.304
600696.SH,20230224,3.304
600696.SH,20230223,3.304
600696.SH,20230222,3.304
600696.SH,20230221,3.304
600696.SH,20230220,3.304
600696.SH,20230217,3.304
600696.SH,20230216,3.304
600696.SH,20230215,3.304
600696.SH,20230214,3.304
600696.SH,20230213,3.304
600696.SH,20230210,3.304
600696.SH,20230209,3.304
600696.SH,20230208,3.304
600696.SH,20230207,3.304
600696.SH,20230206,3.304
600696.SH,20230203,3.304
600696.SH,20230202,3.304
600696.SH,20230201,3.304
600696.SH,20230131,3.304
600696.SH,20230130,3.304
600696.SH,20230120,3.304
600696.SH,20230119,3.304
600696.SH,20230118,3.304
600696.SH,20230117,3.304
600696.SH,20230116,3.304
600696.SH,20230113,3.304
600696.SH,20230112,3.304
600696.SH,20230111,3.304
600696.SH,20230110,3.304
600696.SH,20230109,3.304
600696.SH,20230106,3.304
600696.SH,20230105,3.304
600696.SH,20230104,3.304
600696.SH,20230103,3.304
600696.SH,20221230,3.304
600696.SH,20221229,3.304
600696.SH,20221228,3.304
600696.SH,20221227,3.304
600696.SH,20221226,3.304
600696.SH,20221223,3.304
600696.SH,20221222,3.304
600696.SH,20221221,3.304
600696.SH,20221220,3.304
600696.SH,20221219,3.304
600696.SH,20221216,3.304
600696.SH,20221215,3.304
600696.SH,20221214,3.304
600696.SH,20221213,3.304
600696.SH,20221212,3.304
600696.SH,20221209,3.304
600696.SH,20221208,3.304
600696.SH,20221207,3.304
600696.SH,20221206,3.304
600696.SH,20221205,3.304
600696.SH,20221202,3.304
600696.SH,20221201,3.304
600696.SH,20221130,3.304
600696.SH,20221129,3.304
600696.SH,20221128,3.304
600696.SH,20221125,3.304
600696.SH,20221124,3.304
600696.SH,20221123,3.304
600696.SH,20221122,3.304
600696.SH,20221121,3.304
600696.SH,20221118,3.304
600696.SH,20221117,3.304
600696.SH,20221116,3.304
600696.SH,20221115,3.304
600696.SH,20221114,3.304
600696.SH,20221111,3.304
600696.SH,20221110,3.304
600696.SH,20221109,3.304
600696.SH,20221108,3.304
600696.SH,20221107,3.304
600696.SH,20221104,3.304
600696.SH,20221103,3.304
600696.SH,20221102,3.304
600696.SH,20221101,3.304
600696.SH,20221031,3.304
600696.SH,20221028,3.304
600696.SH,20221027,3.304
600696.SH,20221026,3.304
600696.SH,20221025,3.304
600696.SH,20221024,3.304
600696.SH,20221021,3.304
600696.SH,20221020,3.304
600696.SH,20221019,3.304
600696.SH,20221018,3.304
600696.SH,20221017,3.304
600696.SH,20221014,3.304
600696.SH,20221013,3.304
600696.SH,20221012,3.304
600696.SH,20221011,3.304
600696.SH,20221010,3.304
600696.SH,20220930,3.304
600696.SH,20220929,3.304
600696.SH,20220928,3.304
600696.SH,20220927,3.304
600696.SH,20220926,3.304
600696.SH,20220923,3.304
600696.SH,20220922,3.304
600696.SH,20220921,3.304
600696.SH,20220920,3.304
600696.SH,20220919,3.304
600696.SH,20220916,3.304
600696.SH,20220915,3.304
600696.SH,20220914,3.304
600696.SH,20220913,3.304
600696.SH,20220909,3.304
600696.SH,20220908,3.304
600696.SH,20220907,3.304
600696.SH,20220906,3.304
600696.SH,20220905,3.304
600696.SH,20220902,3.304
600696.SH,20220901,3.304
600696.SH,20220831,3.304
600696.SH,20220830,3.304
600696.SH,20220829,3.304
600696.SH,20220826,3.304
600696.SH,20220825,3.304
600696.SH,20220824,3.304
600696.SH,20220823,3.304
600696.SH,20220822,3.304
600696.SH,20220819,3.304
600696.SH,20220818,3.304
600696.SH,20220817,3.304
600696.SH,20220816,3.304
600696.SH,20220815,3.304
600696.SH,20220812,3.304
600696.SH,20220811,3.304
600696.SH,20220810,3.304
600696.SH,20220809,3.304
600696.SH,20220808,3.304
600696.SH,20220805,3.304
600696.SH,20220804,3.304
600696.SH,20220803,3.304
600696.SH,20220802,3.304
600696.SH,20220801,3.304
600696.SH,20220729,3.304
600696.SH,20220728,3.304
600696.SH,20220727,3.304
600696.SH,20220726,3.304
600696.SH,20220725,3.304
600696.SH,20220722,3.304
600696.SH,20220721,3.304
600696.SH,20220720,3.304
600696.SH,20220719,3.304
600696.SH,20220718,3.304
600696.SH,20220715,3.304
600696.SH,20220714,3.304
600696.SH,20220713,3.304
600696.SH,20220712,3.304
600696.SH,20220711,3.304
600696.SH,20220708,3.304
600696.SH,20220707,3.304
600696.SH,20220706,3.304
600696.SH,20220705,3.304
600696.SH,20220704,3.304
600696.SH,20220701,3.304
600696.SH,20220630,3.304
600696.SH,20220629,3.304
600696.SH,20220628,3.304
600696.SH,20220627,3.304
600696.SH,20220624,3.304
600696.SH,20220623,3.304
600696.SH,20220622,3.304
600696.SH,20220621,3.304
600696.SH,20220620,3.304
600696.SH,20220617,3.304
600696.SH,20220616,3.304
600696.SH,20220615,3.304
600696.SH,20220614,3.304
600696.SH,20220613,3.304
600696.SH,20220610,3.304
600696.SH,20220609,3.304
600696.SH,20220608,3.304
600696.SH,20220607,3.304
600696.SH,20220606,3.304
600696.SH,20220602,3.304
600696.SH,20220601,3.304
600696.SH,20220531,3.304
600696.SH,20220530,3.304
600696.SH,20220527,3.304
600696.SH,20220526,3.304
600696.SH,20220525,3.304
600696.SH,20220524,3.304
600696.SH,20220523,3.304
600696.SH,20220520,3.304
600696.SH,20220519,3.304
600696.SH,20220518,3.304
600696.SH,20220517,3.304
600696.SH,20220516,3.304
600696.SH,20220513,3.304
600696.SH,20220512,3.304
600696.SH,20220511,3.304
600696.SH,20220510,3.304
600696.SH,20220509,3.304
600696.SH,20220506,3.304
600696.SH,20220505,3.304
600696.SH,20220429,3.304
600696.SH,20220428,3.304
600696.SH,20220427,3.304
600696.SH,20220426,3.304
600696.SH,20220425,3.304
600696.SH,20220422,3.304
600696.SH,20220421,3.304
600696.SH,20220420,3.304
600696.SH,20220419,3.304
600696.SH,20220418,3.304
600696.SH,20220415,3.304
600696.SH,20220414,3.304
600696.SH,20220413,3.304
600696.SH,20220412,3.304
600696.SH,20220411,3.304
600696.SH,20220408,3.304
600696.SH,20220407,3.304
600696.SH,20220406,3.304
600696.SH,20220401,3.304
600696.SH,20220331,3.304
600696.SH,20220330,3.304
600696.SH,20220329,3.304
600696.SH,20220328,3.304
600696.SH,20220325,3.304
600696.SH,20220324,3.304
600696.SH,20220323,3.304
600696.SH,20220322,3.304
600696.SH,20220321,3.304
600696.SH,20220318,3.304
600696.SH,20220317,3.304
600696.SH,20220316,3.304
600696.SH,20220315,3.304
600696.SH,20220314,3.304
600696.SH,20220311,3.304
600696.SH,20220310,3.304
600696.SH,20220309,3.304
600696.SH,20220308,3.304
600696.SH,20220307,3.304
600696.SH,20220304,3.304
600696.SH,20220303,3.304
600696.SH,20220302,3.304
600696.SH,20220301,3.304
600696.SH,20220228,3.304
600696.SH,20220225,3.304
600696.SH,20220224,3.304
600696.SH,20220223,3.304
600696.SH,20220222,3.304
600696.SH,20220221,3.304
600696.SH,20220218,3.304
600696.SH,20220217,3.304
600696.SH,20220216,3.304
600696.SH,20220215,3.304
600696.SH,20220214,3.304
600696.SH,20220211,3.304
600696.SH,20220210,3.304
600696.SH,20220209,3.304
600696.SH,20220208,3.304
600696.SH,20220207,3.304
600696.SH,20220128,3.304
600696.SH,20220127,3.304
600696.SH,20220126,3.304
600696.SH,20220125,3.304
600696.SH,20220124,3.304
600696.SH,20220121,3.304
600696.SH,20220120,3.304
600696.SH,20220119,3.304
600696.SH,20220118,3.304
600696.SH,20220117,3.304
600696.SH,20220114,3.304
600696.SH,20220113,3.304
600696.SH,20220112,3.304
600696.SH,20220111,3.304
600696.SH,20220110,3.304
600696.SH,20220107,3.304
600696.SH,20220106,3.304
600696.SH,20220105,3.304
600696.SH,20220104,3.304
600696.SH,20211231,3.304
600696.SH,20211230,3.304
600696.SH,20211229,3.304
600696.SH,20211228,3.304
600696.SH,20211227,3.304
600696.SH,20211224,3.304
600696.SH,20211223,3.304
600696.SH,20211222,3.304
600696.SH,20211221,3.304
600696.SH,20211220,3.304
600696.SH,20211217,3.304
600696.SH,20211216,3.304
600696.SH,20211215,3.304
600696.SH,20211214,3.304
600696.SH,20211213,3.304
600696.SH,20211210,3.304
600696.SH,20211209,3.304
600696.SH,20211208,3.304
600696.SH,20211207,3.304
600696.SH,20211206,3.304
600696.SH,20211203,3.304
600696.SH,20211202,3.304
600696.SH,20211201,3.304
600696.SH,20211130,3.304
600696.SH,20211129,3.304
600696.SH,20211126,3.304
600696.SH,20211125,3.304
600696.SH,20211124,3.304
600696.SH,20211123,3.304
600696.SH,20211122,3.304
600696.SH,20211119,3.304
600696.SH,20211118,3.304
600696.SH,20211117,3.304
600696.SH,20211116,3.304
600696.SH,20211115,3.304
600696.SH,20211112,3.304
600696.SH,20211111,3.304
600696.SH,20211110,3.304
600696.SH,20211109,3.304
600696.SH,20211108,3.304
600696.SH,20211105,3.304
600696.SH,20211104,3.304
600696.SH,20211103,3.304
600696.SH,20211102,3.304
600696.SH,20211101,3.304
600696.SH,20211029,3.304
600696.SH,20211028,3.304
600696.SH,20211027,3.304
600696.SH,20211026,3.304
600696.SH,20211025,3.304
600696.SH,20211022,3.304
600696.SH,20211021,3.304
600696.SH,20211020,3.304
600696.SH,20211019,3.304
600696.SH,20211018,3.304
600696.SH,20211015,3.304
600696.SH,20211014,3.304
600696.SH,20211013,3.304
600696.SH,20211012,3.304
600696.SH,20211011,3.304
600696.SH,20211008,3.304
600696.SH,20210930,3.304
600696.SH,20210929,3.304
600696.SH,20210928,3.304
600696.SH,20210927,3.304
600696.SH,20210924,3.304
600696.SH,20210923,3.304
600696.SH,20210922,3.304
600696.SH,20210917,3.304
600696.SH,20210916,3.304
600696.SH,20210915,3.304
600696.SH,20210914,3.304
600696.SH,20210913,3.304
600696.SH,20210910,3.304
600696.SH,20210909,3.304
600696.SH,20210908,3.304
600696.SH,20210907,3.304
600696.SH,20210906,3.304
600696.SH,20210903,3.304
600696.SH,20210902,3.304
600696.SH,20210901,3.304
600696.SH,20210831,3.304
600696.SH,20210830,3.304
600696.SH,20210827,3.304
600696.SH,20210826,3.304
600696.SH,20210825,3.304
600696.SH,20210824,3.304
600696.SH,20210823,3.304
600696.SH,20210820,3.304
600696.SH,20210819,3.304
600696.SH,20210818,3.304
600696.SH,20210817,3.304
600696.SH,20210816,3.304
600696.SH,20210813,3.304
600696.SH,20210812,3.304
600696.SH,20210811,3.304
600696.SH,20210810,3.304
600696.SH,20210809,3.304
600696.SH,20210806,3.304
600696.SH,20210805,3.304
600696.SH,20210804,3.304
600696.SH,20210803,3.304
600696.SH,20210802,3.304
600696.SH,20210730,3.304
600696.SH,20210729,3.304
600696.SH,20210728,3.304
600696.SH,20210727,3.304
600696.SH,20210726,3.304
600696.SH,20210723,3.304
600696.SH,20210722,3.304
600696.SH,20210721,3.304
600696.SH,20210720,3.304
600696.SH,20210719,3.304
600696.SH,20210716,3.304
600696.SH,20210715,3.304
600696.SH,20210714,3.304
600696.SH,20210713,3.304
600696.SH,20210712,3.304
600696.SH,20210709,3.304
600696.SH,20210708,3.304
600696.SH,20210707,3.304
600696.SH,20210706,3.304
600696.SH,20210705,3.304
600696.SH,20210702,3.304
600696.SH,20210701,3.304
600696.SH,20210630,3.304
600696.SH,20210629,3.304
600696.SH,20210628,3.304
600696.SH,20210625,3.304
600696.SH,20210624,3.304
600696.SH,20210623,3.304
600696.SH,20210622,3.304
600696.SH,20210621,3.304
600696.SH,20210618,3.304
600696.SH,20210617,3.304
600696.SH,20210616,3.304
600696.SH,20210615,3.304
600696.SH,20210611,3.304
600696.SH,20210610,3.304
600696.SH,20210609,3.304
600696.SH,20210608,3.304
600696.SH,20210607,3.304
600696.SH,20210604,3.304
600696.SH,20210603,3.304
600696.SH,20210602,3.304
600696.SH,20210601,3.304
600696.SH,20210531,3.304
600696.SH,20210528,3.304
600696.SH,20210527,3.304
600696.SH,20210526,3.304
600696.SH,20210525,3.304
600696.SH,20210524,3.304
600696.SH,20210521,3.304
600696.SH,20210520,3.304
600696.SH,20210519,3.304
600696.SH,20210518,3.304
600696.SH,20210517,3.304
600696.SH,20210514,3.304
600696.SH,20210513,3.304
600696.SH,20210512,3.304
600696.SH,20210511,3.304
600696.SH,20210510,3.304
600696.SH,20210507,3.304
600696.SH,20210506,3.304
600696.SH,20210430,3.304
600696.SH,20210429,3.304
600696.SH,20210428,3.304
600696.SH,20210427,3.304
600696.SH,20210426,3.304
600696.SH,20210423,3.304
600696.SH,20210422,3.304
600696.SH,20210421,3.304
600696.SH,20210420,3.304
600696.SH,20210419,3.304
600696.SH,20210416,3.304
600696.SH,20210415,3.304
600696.SH,20210414,3.304
600696.SH,20210413,3.304
600696.SH,20210412,3.304
600696.SH,20210409,3.304
600696.SH,20210408,3.304
600696.SH,20210407,3.304
600696.SH,20210406,3.304
600696.SH,20210402,3.304
600696.SH,20210401,3.304
600696.SH,20210331,3.304
600696.SH,20210330,3.304
600696.SH,20210329,3.304
600696.SH,20210326,3.304
600696.SH,20210325,3.304
600696.SH,20210324,3.304
600696.SH,20210323,3.304
600696.SH,20210322,3.304
600696.SH,20210319,3.304
600696.SH,20210318,3.304
600696.SH,20210317,3.304
600696.SH,20210316,3.304
600696.SH,20210315,3.304
600696.SH,20210312,3.304
600696.SH,20210311,3.304
600696.SH,20210310,3.304
600696.SH,20210309,3.304
600696.SH,20210308,3.304
600696.SH,20210305,3.304
600696.SH,20210304,3.304
600696.SH,20210303,3.304
600696.SH,20210302,3.304
600696.SH,20210301,3.304
600696.SH,20210226,3.304
600696.SH,20210225,3.304
600696.SH,20210224,3.304
600696.SH,20210223,3.304
600696.SH,20210222,3.304
600696.SH,20210219,3.304
600696.SH,20210218,3.304
600696.SH,20210210,3.304
600696.SH,20210209,3.304
600696.SH,20210208,3.304
600696.SH,20210205,3.304
600696.SH,20210204,3.304
600696.SH,20210203,3.304
600696.SH,20210202,3.304
600696.SH,20210201,3.304
600696.SH,20210129,3.304
600696.SH,20210128,3.304
600696.SH,20210127,3.304
600696.SH,20210126,3.304
600696.SH,20210125,3.304
600696.SH,20210122,3.304
600696.SH,20210121,3.304
600696.SH,20210120,3.304
600696.SH,20210119,3.304
600696.SH,20210118,3.304
600696.SH,20210115,3.304
600696.SH,20210114,3.304
600696.SH,20210113,3.304
600696.SH,20210112,3.304
600696.SH,20210111,3.304
600696.SH,20210108,3.304
600696.SH,20210107,3.304
600696.SH,20210106,3.3039
600696.SH,20210105,3.3039
600696.SH,20210104,3.3039
600696.SH,20201231,3.3039
600696.SH,20201230,3.3039
600696.SH,20201229,3.3039
600696.SH,20201228,3.3039
600696.SH,20201225,3.3039
600696.SH,20201224,3.3039
600696.SH,20201223,3.3039
600696.SH,20201222,3.3039
600696.SH,20201221,3.3039
600696.SH,20201218,3.3039
600696.SH,20201217,3.3039
600696.SH,20201216,3.3039
600696.SH,20201215,3.3039
600696.SH,20201214,3.3039
600696.SH,20201211,3.3039
600696.SH,20201210,3.3039
600696.SH,20201209,3.3039
600696.SH,20201208,3.3039
600696.SH,20201207,3.3039
600696.SH,20201204,3.3039
600696.SH,20201203,3.3039
600696.SH,20201202,3.3039
600696.SH,20201201,3.3039
600696.SH,20201130,3.3039
600696.SH,20201127,3.3039
600696.SH,20201126,3.3039
600696.SH,20201125,3.3039
600696.SH,20201124,3.3039
600696.SH,20201123,3.3039
600696.SH,20201120,3.3039
600696.SH,20201119,3.3039
600696.SH,20201118,3.3039
600696.SH,20201117,3.3039
600696.SH,20201116,3.3039
600696.SH,20201113,3.3039
600696.SH,20201112,3.3039
600696.SH,20201111,3.3039
600696.SH,20201110,3.3039
600696.SH,20201109,3.3039
600696.SH,20201106,3.3039
600696.SH,20201105,3.3039
600696.SH,20201104,3.3039
600696.SH,20201103,3.3039
600696.SH,20201102,3.3039
600696.SH,20201030,3.3039
600696.SH,20201029,3.3039
600696.SH,20201028,3.3039
600696.SH,20201027,3.3039
600696.SH,20201026,3.3039
600696.SH,20201023,3.3039
600696.SH,20201022,3.3039
600696.SH,20201021,3.3039
600696.SH,20201020,3.3039
600696.SH,20201019,3.3039
600696.SH,20201016,3.3039
600696.SH,20201015,3.3039
600696.SH,20201014,3.3039
600696.SH,20201013,3.3039
600696.SH,20201012,3.3039
600696.SH,20201009,3.3039
600696.SH,20200930,3.3039
600696.SH,20200929,3.3039
600696.SH,20200928,3.3039
600696.SH,20200925,3.3039
600696.SH,20200924,3.3039
600696.SH,20200923,3.3039
600696.SH,20200922,3.3039
600696.SH,20200921,3.3039
600696.SH,20200918,3.3039
600696.SH,20200917,3.3039
600696.SH,20200916,3.3039
600696.SH,20200915,3.3039
600696.SH,20200914,3.3039
600696.SH,20200911,3.3039
600696.SH,20200910,3.3039
600696.SH,20200909,3.3039
600696.SH,20200908,3.3039
600696.SH,20200907,3.3039
600696.SH,20200904,3.3039
600696.SH,20200903,3.3039
600696.SH,20200902,3.3039
600696.SH,20200901,3.3039
600696.SH,20200831,3.3039
600696.SH,20200828,3.3039
600696.SH,20200827,3.3039
600696.SH,20200826,3.3039
600696.SH,20200825,3.3039
600696.SH,20200824,3.3039
600696.SH,20200821,3.3039
